"timestamp","bid_price","bid_size","ask_price","ask_size"
2095982316,196975,3,197000,191
2096419943,196975,77,197000,191
2096419975,196975,77,197000,157
2096861529,196975,110,197000,157
2096861536,196975,110,197000,22
2097082148,196975,110,197025,186
2097082181,196975,110,197025,187
2097082192,196975,122,197025,187
2097082974,196975,122,197000,1
2097301103,197000,94,197025,184
2097301151,197000,94,197025,86
2097305640,197000,118,197025,86
2097305650,197000,118,197025,53
2098398956,197000,139,197025,53
2098398992,197000,139,197025,41
2098838794,197000,133,197025,41
2098838796,197000,133,197025,86
2098840701,197000,101,197025,86
2098840703,197000,101,197025,122
2099943713,197000,77,197025,122
2099943720,197000,77,197025,151
2100819136,197025,6,197050,267
2100819140,197025,6,197050,222
2100826290,197025,47,197050,222
2100826338,197025,47,197050,213
2101257984,197025,92,197050,213
2101257992,197025,92,197050,165
2101274292,197050,57,197075,359
2101274327,197050,57,197075,272
2102008263,197025,169,197075,272
2102008269,197025,174,197075,272
2102008282,197025,174,197050,70
2102012353,197025,44,197050,70
2102012364,197025,44,197050,141
2102452434,197025,16,197050,141
2102452440,197025,16,197050,167
2103188659,197000,179,197050,167
2103188684,197000,164,197050,167
2103188697,197000,164,197025,41
2103411094,197000,128,197025,41
2103411102,197000,128,197025,69
2103628710,197000,103,197025,69
2103628717,197000,103,197025,105
2103850176,197000,32,197025,105
2103850184,197000,32,197025,156
2104287990,196975,221,197025,156
2104288003,196975,209,197025,156
2104288008,196975,209,197000,4
2104507732,196975,201,197000,4
2104507747,196975,201,197000,41
2105167886,196975,145,197000,41
2105167888,196975,145,197000,72
2105169724,196975,97,197000,72
2105169731,196975,97,197000,92
2105828637,196950,267,197000,92
2105828639,196950,251,197000,92
2105828651,196950,251,196975,9
2106048860,196950,198,196975,9
2106048867,196950,198,196975,45
2106487915,196975,40,197000,205
2106487950,196975,40,197000,219
2106707397,196975,108,197000,219
2106707404,196975,108,197000,118
2106710269,196975,120,197000,118
2106710271,196975,120,197000,66
2107807247,196975,146,197000,66
2107807261,196975,146,197000,73
2108246952,196975,146,197025,248
2108246977,196975,146,197025,198
2108246985,196975,201,197025,198
2108465308,196975,201,197000,2
2108465350,196975,192,197000,2
2108686496,196975,182,197000,2
2108686518,196975,182,197000,35
2108904864,196975,182,197025,212
2108904883,196975,182,197025,232
2108904890,196975,165,197025,232
2109124287,196975,166,197025,232
2109124298,196975,166,197025,229
2109125586,197000,3,197025,229
2109564166,196975,168,197025,229
2109564169,196975,182,197025,229
2109564234,196975,182,197000,89
2110003278,196975,62,197000,89
2110003290,196975,62,197000,127
2110883822,196975,97,197000,127
2110883824,196975,97,197000,98
2110883866,196975,120,197000,98
2110883867,196975,120,197000,62
2111105583,196975,183,197000,62
2111105606,196975,183,197000,15
2111542880,196975,187,197000,15
2111542896,196975,187,197000,56
2112202937,196975,127,197000,56
2112202968,196975,127,197000,83
2112205444,196975,59,197000,83
2112205463,196975,59,197000,144
2113113756,196975,59,197025,236
2113113757,196975,59,197025,227
2113113759,196975,176,197025,227
2113120888,196975,176,197000,41
2113120890,196975,207,197000,41
2113334430,196975,207,197025,210
2113334436,196975,207,197025,208
2113334442,196975,214,197025,208
2113553109,196975,214,197000,1
2113553136,196975,216,197000,1
2113771128,196975,213,197000,1
2113771172,196975,213,197000,41
2113991949,196975,59,197000,41
2113991956,196975,59,197000,115
2114222361,196975,101,197000,115
2114222368,196975,101,197000,98
2114706532,196975,132,197000,98
2114706586,196975,132,197000,68
2114928755,196975,163,197000,68
2114928784,196975,163,197000,29
2115806722,196975,178,197000,29
2115806762,196975,178,197000,78
2115807233,196975,70,197000,78
2115807242,196975,70,197000,113
2116026479,196975,52,197000,113
2116026485,196975,52,197000,196
2116993470,196950,214,197000,196
2116993471,196950,219,197000,196
2116993474,196950,219,196975,3
2116996471,196950,211,196975,3
2116996486,196950,211,196975,47
2117345246,196950,152,196975,47
2117345247,196950,152,196975,76
2118224604,196950,147,196975,76
2118224606,196950,147,196975,140
2118664203,196925,292,196975,140
2118664203,196925,214,196975,140
2118664206,196925,214,196950,40
2118670611,196925,157,196950,40
2118670612,196925,157,196950,72
2118882407,196925,161,196950,72
2118882410,196925,161,196950,30
2119102847,196925,161,196950,74
2119321603,196925,90,196950,74
2119321614,196925,90,196950,155
2119325549,196925,50,196950,155
2119325559,196925,50,196950,189
2119622442,196925,10,196950,189
2119622449,196925,10,196950,193
2119842136,196925,80,196950,193
2119842143,196925,80,196950,132
2119844969,196900,264,196950,132
2119844976,196900,275,196950,132
2119844992,196900,275,196950,156
2120141057,196925,55,196950,156
2120141104,196925,55,196950,159
2120443491,196925,130,196950,159
2120443534,196925,130,196950,43
2121512881,196950,130,196975,288
2121512916,196950,130,196975,206
2121517651,196950,140,196975,206
2121517658,196950,140,196975,120
2121735933,196950,188,196975,120
2121735944,196950,188,196975,81
2121943577,196975,8,197000,230
2121943596,196975,8,197000,203
2121948550,196950,249,197000,203
2121948554,196950,252,197000,203
2121948565,196950,252,196975,15
2122162183,196950,224,196975,15
2122162246,196950,224,196975,66
2122390353,196950,238,196975,66
2122390395,196950,238,196975,24
2122392182,196950,135,196975,24
2122392210,196950,135,196975,99
2122852075,196950,100,196975,99
2122852082,196950,100,196975,135
2123290229,196950,135,196975,135
2123290273,196950,135,196975,99
2123511603,196950,175,196975,99
2123511610,196950,175,196975,61
2124391745,196950,115,196975,61
2124391752,196950,115,196975,156
2124611882,196950,41,196975,156
2124611889,196950,41,196975,183
2125692072,196925,197,196975,183
2125692098,196925,189,196975,183
2125692111,196925,189,196950,47
2126561715,196925,93,196950,47
2126561758,196925,93,196950,107
2126564868,196925,128,196950,107
2126564878,196925,128,196950,78
2126779776,196925,142,196950,78
2126779785,196925,142,196950,39
2127219656,196950,19,196975,218
2127219692,196950,19,196975,217
2127442009,196950,57,196975,217
2127442020,196950,57,196975,189
2127662242,196950,142,196975,189
2127662271,196950,142,196975,50
2128537556,196975,58,197000,224
2128537579,196975,58,197000,213
2128755607,196975,81,197000,213
2128755629,196975,81,197000,141
2128976578,196975,110,197000,141
2128976585,196975,110,197000,103
2129196291,196975,140,197000,103
2129196298,196975,140,197000,70
2129198159,196975,66,197000,70
2129198215,196975,66,197000,124
2129416325,196975,30,197000,124
2129416327,196975,30,197000,145
2129419292,196950,191,197000,145
2129419304,196950,163,197000,145
2129419308,196950,163,196975,51
2130516002,196950,135,196975,51
2130516009,196950,135,196975,75
2130736543,196950,152,196975,75
2130736570,196950,152,196975,39
2130956124,196975,8,197000,219
2130956173,196975,8,197000,222
2131177066,196975,1,197000,222
2131177078,196975,1,197000,201
2131395030,196950,175,197000,201
2131395046,196950,162,197000,201
2131395054,196950,162,196975,33
2131396267,196950,162,196975,3
2131614880,196950,159,196975,3
2131614892,196950,159,196975,40
2131616894,196950,163,196975,40
2131616897,196950,163,196975,6
2131834161,196950,163,196975,39
2132742313,196950,153,196975,39
2132742321,196950,153,196975,60
2133402206,196950,132,196975,60
2133402212,196950,132,196975,10
2133405036,196975,55,197000,232
2133405055,196975,55,197000,201
2134501882,196975,65,197000,201
2134501915,196975,65,197000,162
2135162681,196975,104,197000,162
2135162741,196975,104,197000,134
2136070061,196975,55,197000,134
2136070068,196975,55,197000,152
2136280171,196975,100,197000,152
2136280201,196975,100,197000,137
2136719140,196975,122,197000,137
2136719148,196975,122,197000,88
2136941550,196975,179,197000,88
2136941594,196975,179,197000,22
2137159956,196975,164,197000,22
2137159966,196975,164,197000,59
2138041239,196975,156,197000,59
2138041242,196975,156,197000,46
2138477293,196975,195,197000,46
2138477296,196975,195,197000,44
2138695753,196975,216,197000,44
2138695795,196975,216,197000,8
2139354114,197000,30,197025,246
2139354168,197000,30,197025,235
2139793676,197000,114,197025,235
2139793682,197000,114,197025,155
2140242134,197000,135,197025,155
2140242146,197000,135,197025,90
2140681066,197025,55,197050,219
2140681108,197025,55,197050,209
2140690175,197025,110,197050,209
2140690185,197025,110,197050,48
2140693218,197025,111,197050,48
2140693229,197025,111,197050,95
2141430898,197025,127,197050,95
2141430921,197025,127,197050,52
2141650969,197025,162,197050,52
2141650982,197025,162,197050,7
2141654775,197050,4,197075,293
2141871730,197050,58,197075,293
2141871732,197050,58,197075,268
2142093442,197050,104,197075,268
2142093452,197050,104,197075,197
2142311988,197075,24,197100,294
2142312027,197075,24,197100,241
2142531392,197050,155,197100,241
2142531427,197050,174,197100,241
2142531442,197050,174,197075,41
2142792063,197050,136,197075,41
2142792086,197050,136,197075,71
2143014441,197050,91,197075,71
2143014452,197050,91,197075,94
2143019602,197050,142,197075,94
2143019615,197050,142,197075,52
2143451785,197050,41,197075,52
2143451825,197050,41,197075,128
2143891593,197050,81,197075,128
2143891671,197050,81,197075,122
2144551293,197050,108,197075,122
2144551314,197050,108,197075,87
2144771214,197050,108,197100,263
2144771247,197050,108,197100,251
2144771257,197050,205,197100,251
2144990915,197075,13,197100,251
2144990929,197075,13,197100,231
2145868986,197075,50,197100,231
2145868996,197075,50,197100,224
2146087038,197050,202,197100,224
2146087065,197050,200,197100,224
2146087078,197050,200,197075,64
2146305855,197050,106,197075,64
2146305864,197050,106,197075,129
2147403546,197050,91,197075,129
2147403556,197050,91,197075,142
2148052875,197050,5,197075,142
2148052890,197050,5,197075,191
2148060219,197050,3,197075,191
2148060221,197050,3,197075,189
2148271582,197025,207,197075,189
2148271610,197025,145,197075,189
2148271630,197025,145,197050,74
2148493397,197000,282,197050,74
2148493414,197000,281,197050,74
2148493431,197000,281,197025,3
2148497431,197000,201,197025,3
2148497443,197000,201,197025,84
2148714280,197025,6,197050,207
2148714301,197025,6,197050,209
2148932018,197025,47,197050,209
2148932054,197025,47,197050,190
2148933265,197000,235,197050,190
2148933307,197000,235,197025,6
2149372718,197000,211,197025,6
2149372729,197000,211,197025,46
2149812353,197025,41,197050,208
2149812369,197025,41,197050,195
2150031470,197025,2,197050,195
2150031473,197025,2,197050,165
2150251952,197025,32,197050,165
2150251955,197025,32,197050,162
2150470222,197025,69,197050,162
2150470226,197025,69,197050,149
2151570995,197000,254,197050,149
2151571061,197000,254,197025,61
2151576752,197025,2,197050,191
2151576794,197025,2,197050,208
2152010747,197025,40,197050,208
2152010757,197025,40,197050,197
2152012558,197025,2,197050,197
2152012568,197025,2,197050,156
2152013218,197000,224,197050,156
2152013222,197000,225,197050,156
2152013236,197000,225,197025,1
2152931624,197000,215,197025,1
2152931634,197000,215,197025,40
2154029540,197000,223,197025,40
2154029554,197000,223,197025,64
2154691448,197025,23,197050,205
2154691471,197025,23,197050,185
2154707424,197025,55,197050,185
2154707437,197025,55,197050,156
2155636172,197025,75,197050,156
2155636178,197025,75,197050,141
2156331053,197025,110,197050,141
2156331060,197025,110,197050,107
2156547272,197025,153,197050,107
2156547301,197025,153,197050,25
2157207308,197025,215,197050,25
2157207345,197025,215,197050,2
2158307053,197025,206,197050,2
2158307096,197025,206,197050,33
2158311593,197050,49,197075,209
2158530805,197025,214,197075,209
2158530876,197025,222,197075,209
2158530898,197025,222,197050,3
2158750091,197025,222,197075,162
2158750098,197025,222,197075,186
2158750116,197025,207,197075,186
2158753367,197050,45,197075,186
2158753417,197050,45,197075,164
2159407756,197025,217,197075,164
2159407794,197025,219,197075,164
2159407826,197025,219,197050,2
2159417061,197025,208,197050,2
2159417072,197025,208,197050,42
2160084870,197075,418,197100,290
2160084874,197075,418,197100,310
2160246810,197100,52,197125,294
2160246825,197100,52,197125,171
2160262079,197125,1,197150,287
2160262172,197125,1,197150,234
2160264872,197125,10,197150,234
2160264876,197125,10,197150,183
2160469172,197125,124,197150,183
2160469179,197125,124,197150,116
2160686126,197125,126,197150,116
2160686132,197125,126,197150,61
2161161398,197100,52,197150,61
2161161398,197100,184,197150,61
2161161401,197100,184,197125,47
2161367289,197125,9,197150,193
2161367333,197125,9,197150,200
2161573273,197125,39,197150,200
2161573296,197125,39,197150,156
2161794529,197125,99,197150,156
2161794537,197125,99,197150,88
2161809576,197125,127,197150,88
2161809605,197125,127,197150,4
2162241800,197150,1,197175,261
2162241830,197150,1,197175,235
2162251631,197125,148,197175,235
2162251634,197125,169,197175,235
2162251682,197125,169,197150,15
2162455929,197125,163,197150,15
2162455938,197125,163,197150,7
2162959363,197150,20,197175,253
2162959383,197150,20,197175,215
2162964217,197150,70,197175,215
2162964253,197150,70,197175,212
2163178012,197125,160,197175,212
2163178046,197125,154,197175,212
2163178062,197125,154,197150,35
2163197074,197150,7,197175,231
2163197096,197150,7,197175,236
2163391990,197150,1,197175,236
2163392034,197150,1,197175,238
2163405399,197125,144,197175,238
2163405421,197125,156,197175,238
2163405435,197125,156,197150,3
2163612496,197125,124,197150,3
2163612503,197125,124,197150,29
2163833238,197125,161,197150,29
2163833245,197125,161,197150,2
2164051444,197150,7,197175,254
2164051484,197150,7,197175,249
2164491390,197150,53,197175,249
2164491436,197150,53,197175,227
2164944003,197125,172,197175,227
2164944038,197125,170,197175,227
2164944055,197125,170,197150,27
2165378172,197150,35,197175,253
2165378210,197150,35,197175,255
2165387322,197125,156,197175,255
2165387326,197125,178,197175,255
2165387372,197125,178,197150,9
2165592554,197150,1,197175,255
2165592570,197150,1,197175,229
2165772455,197125,156,197175,229
2165772479,197100,214,197175,229
2165772481,197075,653,197175,229
2165772482,197050,351,197175,229
2165772483,197025,244,197175,229
2165772484,197025,7,197175,229
2165772495,197025,7,197050,125
2165780564,197025,64,197050,125
2165780567,197025,64,197050,53
2165780884,197000,87,197050,53
2165780886,196975,272,197050,53
2165780886,196975,208,197050,53
2165780900,196975,208,197025,124
2166046528,196975,208,197000,1
2166046534,196975,57,197000,1
2166071675,196950,227,197000,1
2166071684,196950,104,197000,1
2166071693,196950,104,196975,2
2166073712,196950,33,196975,2
2166073718,196950,33,196975,120
2166291433,196950,70,196975,120
2166291437,196950,70,196975,103
2166316332,196950,7,196975,103
2166316337,196950,7,196975,155
2166513385,196950,8,196975,155
2166513392,196950,8,196975,158
2166522073,196950,42,196975,158
2166522084,196950,42,196975,163
2166740336,196975,28,197000,1
2166740367,196975,28,197000,128
2166751477,196950,230,197000,128
2166751480,196950,80,197000,128
2166751490,196950,80,196975,3
2166871800,196975,8,197000,128
2166871836,196975,8,197000,137
2167091498,196975,35,197000,137
2167091505,196975,35,197000,130
2167101521,196975,40,197000,130
2167101528,196975,40,197000,135
2167310906,196975,8,197000,135
2167310908,196975,8,197000,121
2167529669,196950,73,197000,121
2167529673,196950,83,197000,121
2167529676,196950,83,197000,123
2167546076,196950,83,196975,7
2167546077,196950,65,196975,7
2167749334,196950,44,196975,7
2167749377,196950,44,196975,46
2167755824,196950,34,196975,46
2167755852,196950,34,196975,72
2168204381,196950,2,196975,72
2168204392,196950,2,196975,131
2168410175,196925,93,196975,131
2168410200,196925,75,196975,131
2168410212,196925,75,196975,150
2168420480,196925,75,196950,42
2168420487,196925,71,196950,42
2168650736,196925,44,196950,42
2168650743,196925,44,196950,95
2169072735,196925,70,196950,95
2169072742,196925,70,196950,3
2169291354,196925,56,196950,3
2169291365,196925,56,196950,36
2169302551,196925,52,196950,36
2169302559,196925,52,196950,67
2170165250,196925,1,196950,67
2170165295,196925,1,196950,118
2170190046,196925,28,196950,118
2170190052,196925,28,196950,119
2170191180,196900,174,196950,119
2170191181,196900,161,196950,119
2170191191,196900,161,196925,3
2170388878,196900,99,196925,3
2170388907,196900,99,196925,100
2170615782,196925,6,196950,156
2170615819,196925,6,196950,141
2170636931,196900,159,196950,141
2170636934,196900,169,196950,141
2170636946,196900,169,196925,4
2170845944,196925,46,196950,146
2170845967,196925,46,196950,161
2170847323,196925,74,196950,161
2170847331,196925,74,196950,124
2171055228,196900,183,196950,124
2171055262,196900,180,196950,124
2171055278,196900,180,196925,1
2171074483,196900,158,196925,1
2171074500,196900,158,196925,31
2171281197,196900,92,196925,31
2171281230,196900,92,196925,83
2171507125,196900,112,196925,83
2171507132,196900,112,196925,53
2171727747,196925,40,196950,160
2171727760,196925,40,196950,137
2171952182,196900,186,196950,137
2171952206,196900,163,196950,137
2171952218,196900,163,196925,31
2171960733,196875,253,196925,31
2171960740,196875,187,196925,31
2171960768,196875,187,196900,142
2172158942,196850,214,196900,142
2172158964,196850,88,196900,142
2172158974,196850,88,196875,106
2172387551,196850,44,196875,106
2172387565,196850,44,196875,111
2172406903,196850,94,196875,111
2172406904,196850,94,196875,65
2172408514,196850,94,196900,231
2172408514,196850,94,196900,226
2172408516,196850,102,196900,226
2172614811,196850,102,196875,26
2172614824,196850,94,196875,26
2173116071,196850,81,196875,26
2173116100,196850,81,196875,24
2173554622,196850,85,196875,24
2173554650,196850,85,196875,2
2173563120,196875,54,196900,284
2173563157,196875,54,196900,273
2174217622,196850,127,196900,273
2174217645,196850,121,196900,273
2174217658,196850,121,196875,6
2174435049,196875,8,196900,253
2174435086,196875,8,196900,256
2174653339,196850,104,196900,256
2174653374,196850,101,196900,256
2174653390,196850,101,196875,27
2175108291,196875,8,196900,267
2175108315,196875,8,196900,270
2175751263,196875,60,196900,270
2175751297,196875,60,196900,250
2176194952,196900,214,196925,221
2176194966,196900,214,196950,242
2176194968,196900,214,196950,173
2176407222,196900,214,196925,82
2176407257,196900,161,196925,82
2176625044,196900,116,196925,82
2176625055,196900,116,196925,117
2176838763,196900,154,196925,117
2176838806,196900,154,196925,3
2177058094,196900,40,196925,3
2177058127,196900,40,196925,93
2177279024,196900,60,196925,93
2177279033,196900,60,196925,70
2177498028,196925,44,196950,195
2177498078,196925,44,196950,184
2177504395,196900,135,196950,184
2177504399,196900,155,196950,184
2177504410,196900,155,196925,16
2177946948,196900,128,196925,16
2177946978,196900,128,196925,45
2178611130,196900,70,196925,45
2178611132,196900,70,196925,96
2179039172,196925,19,196950,185
2179039225,196925,19,196950,182
2179270515,196925,84,196950,182
2179270521,196925,84,196950,120
2180360717,196925,85,196950,120
2180360728,196925,85,196950,104
2181238248,196925,99,196950,104
2181238255,196925,99,196950,65
2181252935,196950,46,196975,224
2181252954,196950,46,196975,210
2181428339,196950,43,196975,210
2181428382,196950,43,196975,195
2181439582,197000,485,197025,233
2181439597,197000,485,197050,237
2181439598,197000,485,197050,224
2181705502,197025,101,197050,224
2181705523,197025,101,197050,64
2181732995,197050,102,197075,227
2181733009,197050,102,197075,113
2181949007,197050,2,197075,113
2181949036,197050,2,197075,158
2182164891,197050,1,197075,158
2182164933,197050,1,197075,172
2182386300,197050,29,197075,172
2182386344,197050,29,197075,157
2183073779,197025,147,197075,157
2183073819,197025,140,197075,157
2183073851,197025,140,197050,66
2183086810,197025,126,197050,66
2183086821,197025,126,197050,24
2183294466,197025,137,197050,24
2183294478,197025,137,197050,2
2183515851,197025,132,197050,2
2183515898,197025,132,197050,28
2183950028,197025,128,197050,28
2183950075,197025,128,197050,62
2184174082,197025,68,197050,62
2184174115,197025,68,197050,124
2184840857,197025,57,197050,124
2184840875,197025,57,197050,122
2185053254,197025,143,197050,122
2185053281,197025,143,197050,5
2185276685,197025,152,197050,5
2185276701,197025,152,197050,3
2185491936,197025,141,197050,3
2185491981,197025,141,197050,35
2186151750,197050,1,197075,188
2186151762,197050,1,197075,185
2186165426,197025,143,197075,185
2186165431,197025,162,197075,185
2186165448,197025,162,197050,12
2186365795,197025,140,197050,12
2186365826,197025,140,197050,41
2186370747,197025,77,197050,41
2186370760,197025,77,197050,95
2186588734,197025,43,197050,95
2186588754,197025,43,197050,106
2187026064,197000,600,197050,106
2187026091,197000,604,197050,106
2187026110,197000,604,197025,8
2187029998,197025,7,197050,117
2187030039,197025,7,197050,148
2187471575,197000,603,197050,148
2187471580,197000,601,197050,148
2187471599,197000,601,197025,9
2187647478,196975,248,197025,9
2187647482,196950,243,197025,9
2187647485,196950,204,197025,9
2187647501,196950,204,196975,168
2187655478,196950,96,196975,168
2187655590,196950,96,196975,150
2187844194,196925,181,196975,150
2187844219,196925,146,196975,150
2187844238,196925,146,196950,30
2188066315,196925,140,196950,30
2188066327,196925,140,196950,69
2188103672,196925,138,196950,69
2188103697,196925,138,196950,28
2188278113,196925,162,196950,28
2188278129,196925,162,196950,2
2188291406,196925,146,196950,2
2188291426,196925,146,196950,31
2188937495,196950,93,196975,235
2188937537,196950,93,196975,136
2188942013,196950,123,196975,136
2188942023,196950,123,196975,94
2189158513,196950,50,196975,94
2189158525,196950,50,196975,146
2189598265,196950,101,196975,146
2190260560,196925,164,196975,146
2190260585,196925,163,196975,146
2190260602,196925,163,196950,3
2190695828,196925,98,196950,3
2190695835,196925,98,196950,96
2190916031,196925,98,196975,233
2190916036,196925,98,196975,227
2190916039,196925,177,196975,227
2190931028,196925,177,196950,3
2190931033,196925,182,196950,3
2191134644,196925,177,196950,3
2191134665,196925,177,196950,36
2191150500,196950,1,196975,232
2191150505,196950,1,196975,229
2191348529,196950,102,196975,229
2191348544,196950,102,196975,102
2191364491,196950,120,196975,102
2191364512,196950,120,196975,64
2192026571,196975,59,197000,237
2192026588,196975,59,197000,204
2192248104,196975,119,197000,204
2192248106,196975,119,197000,95
2192463454,197000,50,197025,201
2192463459,197000,50,197025,178
2192738515,196975,137,197025,178
2192738517,196975,10,197025,178
2192738521,196975,10,197000,172
2193187320,196950,126,197000,172
2193187360,196950,116,197000,172
2193187379,196950,116,196975,26
2193401177,196950,130,196975,26
2193401205,196950,130,196975,5
2193409470,196950,118,196975,5
2193409499,196950,118,196975,28
2193849662,196950,70,196975,28
2193849673,196950,70,196975,76
2194090607,196950,23,196975,76
2194090631,196950,23,196975,125
2194283645,196950,3,196975,125
2194283674,196950,3,196975,159
2194720071,196950,33,196975,159
2194720109,196950,33,196975,151
2195385139,196950,88,196975,151
2195385182,196950,88,196975,45
2196047011,196975,11,197000,272
2196047047,196975,11,197000,268
2196922688,196950,109,197000,268
2196922693,196950,125,197000,268
2196922697,196950,125,196975,32
2197364417,196950,100,196975,32
2197364424,196950,100,196975,60
2197570543,196950,73,196975,60
2197570564,196950,73,196975,86
2197787833,196950,62,196975,86
2197787848,196950,62,196975,182
2198666973,196950,49,196975,182
2198667024,196950,49,196975,176
2199326601,196950,101,196975,176
2199326615,196950,101,196975,172
2200195695,196950,123,196975,172
2200195733,196950,123,196975,147
2200636899,196950,64,196975,147
2200636927,196950,64,196975,150
2200860141,196950,38,196975,150
2200860151,196950,38,196975,217
2200863251,196950,1,196975,217
2200863270,196950,1,196975,250
2201868735,196950,30,196975,250
2201868766,196950,30,196975,229
2202377441,196950,66,196975,229
2202377472,196950,66,196975,182
2202799527,197025,97,197050,249
2202799551,197025,97,197050,233
2203023771,197025,142,197050,233
2203023773,197025,142,197050,95
2203226257,197025,88,197050,95
2203226264,197025,88,197050,110
2203230889,197025,43,197050,110
2203230896,197025,43,197050,133
2203446229,197025,75,197050,133
2203446235,197025,75,197050,110
2203454014,197025,134,197050,110
2203454017,197025,134,197050,44
2204553022,197025,117,197050,44
2204553067,197025,117,197050,77
2204775307,197025,88,197050,77
2204775369,197025,88,197050,107
2204778199,197025,3,197050,107
2204778210,197025,3,197050,151
2205014604,197025,32,197050,151
2205014610,197025,32,197050,154
2205652160,197025,70,197050,154
2205652204,197025,70,197050,146
2206098925,197025,165,197050,146
2206098972,197025,165,197050,42
2206757808,197025,165,197075,218
2206757847,197025,165,197075,202
2206757872,197025,188,197075,202
2206974351,197050,49,197075,202
2206974387,197050,49,197075,190
2207194703,197025,188,197075,190
2207194728,197025,118,197075,190
2207194746,197025,118,197050,135
2207412319,197025,131,197050,135
2207412365,197025,131,197050,27
2207632632,197025,128,197050,27
2207632657,197025,128,197050,62
2208293701,197025,141,197050,62
2208293744,197025,141,197050,29
2208301339,197050,39,197075,219
2208301374,197050,39,197075,189
2208737596,197050,69,197075,189
2208737608,197050,69,197075,145
2209116601,197075,111,197100,203
2209116620,197075,111,197100,109
2209144113,197075,1,197100,109
2209144115,197075,1,197100,179
2209334068,197075,4,197100,179
2209334084,197075,4,197100,171
2209553520,197075,34,197100,171
2209553556,197075,34,197100,152
2209779952,197075,106,197100,152
2209780014,197075,106,197100,50
2209789558,197075,94,197100,50
2209789567,197075,94,197100,84
2209993400,197050,193,197100,84
2209993422,197050,162,197100,84
2209993439,197050,162,197075,34
2209997132,197050,160,197075,34
2209997141,197050,160,197075,1
2210216049,197050,145,197075,1
2210216095,197050,145,197075,67
2210882103,197050,98,197075,67
2210882132,197050,98,197075,87
2211975864,197025,184,197075,87
2211975891,197025,108,197075,87
2211975913,197025,108,197050,76
2212414109,197050,40,197075,467
2212414160,197050,40,197075,466
2212634326,197050,5,197075,466
2212634359,197050,5,197075,452
2213366871,197025,182,197075,452
2213366908,197025,185,197075,452
2213366929,197025,185,197050,37
2213523775,197025,98,197050,37
2213523804,197025,98,197050,91
2213744894,197025,115,197050,91
2213744936,197025,115,197050,57
2213744955,197025,131,197050,57
2213744965,197025,131,197050,27
2213965614,197050,9,197075,369
2214404839,197050,78,197075,369
2214404868,197050,78,197075,289
2215063571,197025,189,197075,289
2215063595,197025,2,197075,289
2215063609,197025,2,197050,203
2215082979,197025,2,197050,252
2215316022,197025,89,197050,252
2215316024,197025,89,197050,188
2215722531,197025,117,197050,188
2215722560,197025,117,197050,130
2216607452,197000,232,197050,130
2216607487,197000,115,197050,130
2216607504,197000,115,197025,89
2216821582,197000,85,197025,89
2216821624,197000,85,197025,122
2216830323,196975,312,197025,122
2216830347,196975,252,197025,122
2216830360,196975,252,197000,74
2217923152,196975,222,197000,74
2217923158,196975,222,197000,96
2218799926,197000,3,197025,208
2218799969,197000,3,197025,200
2219023459,197000,227,197025,200
2219023470,197000,227,197025,87
2219039772,197000,268,197025,87
2219039803,197000,268,197025,50
2219122439,197000,237,197025,50
2219122455,197000,237,197025,106
2220219265,197000,185,197025,106
2220219297,197000,185,197025,134
2221317948,197000,176,197025,134
2221317978,197000,176,197025,122
2221325380,196975,234,197025,122
2221325405,196975,176,197025,122
2221325424,196975,176,197000,130
2222234217,196975,122,197000,130
2222234267,196975,122,197000,128
2222955998,196975,240,197000,128
2222956036,196975,240,197000,1
2222981187,196975,236,197000,1
2222981212,196975,236,197000,49
2223842322,196975,230,197000,49
2223842324,196975,230,197000,5
2224067557,196975,232,197000,5
2224067573,196975,232,197000,49
2224936218,197000,36,197025,161
2224936248,197000,36,197025,137
2225162130,197000,108,197025,137
2225162173,197000,108,197025,103
2226258080,197000,103,197025,103
2226258107,197000,103,197025,105
2226263862,197000,63,197025,105
2226263895,197000,63,197025,129
2226695767,197000,35,197025,129
2226695795,197000,35,197025,170
2226918072,196975,258,197025,170
2226918107,196975,174,197025,170
2226918167,196975,174,197000,136
2227796432,196950,234,197000,136
2227796475,196950,75,197000,136
2227796506,196950,75,196975,209
2228460157,196950,26,196975,209
2228460172,196950,26,196975,211
2228892915,196950,134,196975,211
2228892951,196950,134,196975,190
2228900916,196950,168,196975,190
2228900953,196950,168,196975,85
2229776369,196975,29,197000,177
2229776388,196975,29,197000,144
2230006805,196975,60,197000,144
2230006807,196975,60,197000,124
2230175847,197025,292,197050,323
2230193269,197025,330,197050,323
2230193272,197025,330,197050,198
2231278134,197025,341,197050,198
2231278172,197025,341,197050,216
2232374524,197025,374,197050,216
2232374572,197025,374,197050,169
2233101477,197025,373,197050,169
2233101531,197025,373,197050,77
2233987014,197025,295,197050,77
2233987015,197025,295,197050,134
2235086368,197025,319,197050,134
2235086370,197025,319,197050,123
2235960812,197025,340,197050,123
2235960864,197025,340,197050,127
2236406360,197050,79,197075,491
2236406428,197050,79,197075,440
2237282206,197050,139,197075,440
2237282216,197050,139,197075,393
2238381425,197050,11,197075,393
2238381462,197050,11,197075,400
2238601409,197025,387,197075,400
2238601439,197025,388,197075,400
2238601458,197025,388,197050,1
2238609048,197025,382,197050,1
2238609075,197025,382,197050,70
2238991564,197000,281,197050,70
2238991607,197000,117,197050,70
